gene_id,DRR546743,DRR546744,DRR546790,SRR2960319,SRR5889337,SRR8996966,SRR8996977,SRR8997009
gene-LOC100684726|LOC100684726,49,29,87,78,0,201,809,91
gene-LOC111090438|LOC111090438,0,0,0,0,0,0,0,0
gene-LOC100682653|LOC100682653,0,0,0,0,0,0,0,0
gene-LOC102152789|LOC102152789,0,0,0,0,0,0,0,0
gene-LOC119864020|LOC119864020,0,0,0,0,0,0,0,0
gene-LOC111090439|LOC111090439,0,0,0,0,0,0,0,0
gene-LOC119869831|LOC119869831,0,0,1,0,0,0,1,0
gene-LOC111090440|LOC111090440,0,0,0,0,0,0,0,0
gene-LOC102152965|LOC102152965,0,0,0,0,0,0,0,0
gene-LOC111090402|LOC111090402,0,0,0,0,0,0,0,0
gene-LOC102153033|LOC102153033,0,0,0,0,0,0,0,0
gene-LOC102153321|LOC102153321,0,0,0,0,0,0,0,0
gene-LOC111090642|LOC111090642,0,0,0,0,0,0,0,0
gene-LOC111090643|LOC111090643,0,0,0,0,0,0,16,0
gene-LOC102153416|LOC102153416,0,0,0,0,0,0,0,0
gene-LOC100683097|LOC100683097,0,0,0,0,0,0,1,0
gene-LOC119869815|LOC119869815,0,0,0,0,0,0,0,0
gene-LOC100683468|LOC100683468,0,0,0,0,0,0,0,0
gene-LOC119869802|LOC119869802,0,0,0,0,0,0,0,0
gene-LOC119869783|LOC119869783,0,0,0,0,0,0,0,0
gene-LOC119864038|LOC119864038,0,0,0,0,0,0,0,0
gene-LOC100683902|LOC100683902,0,0,0,0,0,0,0,0
gene-LOC100684103|LOC100684103,0,0,0,0,0,0,0,0
gene-TLX2|TLX2,0,0,4,10,0,0,6,0
gene-LOC100684609|LOC100684609,0,0,0,0,0,0,0,0
gene-LOC111090659|LOC111090659,0,0,0,0,0,0,0,0
gene-C17H2orf78|C17H2orf78,0,0,0,0,0,0,0,0
gene-LOC111090441|LOC111090441,0,0,0,0,0,0,0,0
gene-EGR4|EGR4,0,0,0,3,0,0,0,0
gene-NOTO|NOTO,0,0,0,0,0,3,0,0
gene-EMX1|EMX1,0,430,0,1771,8,0,21,7
gene-LOC119869742|LOC119869742,0,22,68,11,24,26,109,30
gene-LOC102154777|LOC102154777,0,0,0,0,0,0,0,0
gene-LOC111090666|LOC111090666,0,0,0,0,0,0,17,0
gene-LOC111090667|LOC111090667,0,0,0,0,0,0,0,0
gene-LOC119869677|LOC119869677,0,0,0,0,0,0,0,0
gene-LOC111090668|LOC111090668,0,0,0,0,0,0,0,0
gene-LOC102155020|LOC102155020,0,0,0,0,0,0,11,0
gene-LOC102155066|LOC102155066,0,0,0,0,0,0,39,0
gene-LOC119869763|LOC119869763,0,0,0,0,0,0,3,0
gene-LOC119864035|LOC119864035,0,0,0,0,0,0,0,0
gene-LOC111090442|LOC111090442,0,0,0,0,0,0,0,0
gene-LOC106559910|LOC106559910,0,0,0,0,0,0,0,0
gene-LOC119869743|LOC119869743,0,0,0,0,0,0,0,0
gene-LOC100686379|LOC100686379,0,0,0,0,0,0,0,0
gene-LOC111090671|LOC111090671,0,0,0,0,0,0,0,0
gene-LOC102156318|LOC102156318,0,0,0,0,0,0,0,0
gene-LOC102154437|LOC102154437,0,0,10,0,13,13,34,11
gene-LOC111090674|LOC111090674,0,0,0,0,0,0,0,0
gene-SYT6|SYT6,0,0,3,13,52,17,15,0
gene-LOC111090443|LOC111090443,0,0,0,0,0,0,0,0
gene-LOC119864061|LOC119864061,0,0,0,0,0,0,0,0
gene-LOC102154674|LOC102154674,0,0,0,0,0,0,0,0
gene-TSHB|TSHB,0,0,0,6,11,16,29,0
gene-LOC111090445|LOC111090445,0,0,0,0,0,0,0,0
gene-CASQ2|CASQ2,0,0,0,6,0,11,0,0
gene-NHLH2|NHLH2,0,0,0,0,0,0,0,0
gene-LOC102156413|LOC102156413,0,0,0,0,0,0,0,0
gene-MAB21L3|MAB21L3,0,0,5,0,10,0,25,0
gene-LOC119869773|LOC119869773,0,0,0,0,0,0,3,0
gene-LOC119869814|LOC119869814,0,0,0,0,0,0,0,0
gene-LOC102156918|LOC102156918,0,0,0,0,0,0,0,0
gene-LOC119869734|LOC119869734,0,0,0,0,0,0,2,0
gene-LOC119869821|LOC119869821,0,0,0,0,0,0,7,0
gene-LOC111090446|LOC111090446,0,0,0,0,0,0,0,0
gene-LOC119869790|LOC119869790,0,0,0,0,0,0,0,0
gene-LOC102151765|LOC102151765,0,0,0,0,0,0,12,0
gene-LOC102152182|LOC102152182,0,0,0,0,0,0,0,0
gene-LOC111090683|LOC111090683,0,0,0,0,0,0,0,0
gene-LOC119869812|LOC119869812,0,0,0,0,0,0,0,0
gene-LOC119869813|LOC119869813,0,0,0,3,0,0,0,0
gene-LOC111090684|LOC111090684,0,0,0,0,0,0,0,0
gene-LOC100688781|LOC100688781,0,1,0,0,0,0,0,0
gene-LOC119869761|LOC119869761,0,0,0,0,0,0,0,0
gene-LOC102152790|LOC102152790,0,0,0,0,0,0,0,0
gene-TBX15|TBX15,0,0,0,33,0,8,0,21
gene-LOC111090688|LOC111090688,0,0,0,0,0,0,0,0
gene-LOC111090447|LOC111090447,0,0,1,0,0,0,0,3
gene-LOC102155262|LOC102155262,0,0,0,0,0,0,0,0
gene-LOC111090697|LOC111090697,0,0,3,0,0,0,0,0
gene-LOC119864032|LOC119864032,0,0,0,0,0,0,0,0
gene-LOC119863980|LOC119863980,0,0,0,0,0,0,0,0
gene-TRNAQ-CUG-5|TRNAQ-CUG,0,0,0,0,0,0,0,0
gene-TRNAQ-CUG-6|TRNAQ-CUG,0,0,0,0,0,0,0,0
gene-OR13L2|OR13L2,0,0,0,0,0,0,0,0
gene-LOC100684080|LOC100684080,0,0,0,0,0,0,0,0
gene-LOC119864049|LOC119864049,0,0,0,0,0,0,0,0
gene-LOC111090703|LOC111090703,0,2,17,6,13,7,39,7
gene-LOC119864017|LOC119864017,0,0,1,0,0,0,0,0
gene-ANKRD35|ANKRD35,0,0,11,34,7,0,10,14
gene-TRNAE-CUC-7|TRNAE-CUC,0,0,0,0,0,0,0,0
gene-LOC111090706|LOC111090706,0,2,3,0,0,0,7,2
gene-TRNAG-UCC-2|TRNAG-UCC,0,0,0,0,0,0,0,0
gene-TRNAH-GUG|TRNAH-GUG,0,0,0,0,0,0,1,0
gene-TRNAK-CUU-27|TRNAK-CUU,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-4|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-LOC119869768|LOC119869768,0,0,0,0,3,0,17,3
gene-TRNAQ-CUG-7|TRNAQ-CUG,0,0,0,2,0,0,0,0
gene-LOC119869759|LOC119869759,0,0,0,0,0,0,0,0
gene-LOC119864021|LOC119864021,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-5|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-6|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-TRNAV-CAC-2|TRNAV-CAC,0,0,0,0,0,0,0,0
gene-TRNAV-CAC-3|TRNAV-CAC,0,0,0,0,0,0,0,0
gene-LOC100683958|LOC100683958,0,0,2,0,0,0,0,0
gene-TRNAV-CAC-4|TRNAV-CAC,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-7|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-TRNAH-GUG-2|TRNAH-GUG,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-8|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-LOC119869796|LOC119869796,0,0,7,0,0,0,18,0
gene-LOC111090404|LOC111090404,0,0,3,0,10,0,5,0
gene-LOC475831|LOC475831,0,37,22,0,0,0,6,0
gene-TRNAN-GUU-9|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-TRNAE-UUC-4|TRNAE-UUC,0,0,0,0,0,0,0,0
gene-LOC111090708|LOC111090708,0,0,0,0,0,0,0,0
gene-TRNAG-CCC-4|TRNAG-CCC,0,0,0,0,0,0,0,0
gene-LOC119864057|LOC119864057,0,0,0,0,0,0,0,0
gene-C17H1orf56|C17H1orf56,0,8,10,25,8,24,16,0
gene-LOC106559927|LOC106559927,0,0,5,0,0,0,0,0
gene-LOC111090726|LOC111090726,0,0,0,0,0,0,0,0
gene-LOC102156016|LOC102156016,0,0,5,6,3,2,0,0
gene-TCHHL1|TCHHL1,0,0,0,0,0,0,0,0
gene-TCHH|TCHH,0,0,0,0,0,0,18,0
gene-RPTN|RPTN,0,0,0,0,0,0,8,0
gene-FLG|FLG,0,0,0,0,0,7,0,0
gene-CRNN|CRNN,0,0,0,0,0,0,0,0
gene-LOC111090750|LOC111090750,0,0,0,0,0,0,0,0
gene-C17H1orf68|C17H1orf68,0,0,0,0,0,0,0,0
gene-LOC100686380|LOC100686380,0,0,0,0,0,0,0,0
gene-LOC102151682|LOC102151682,0,0,0,0,0,0,0,0
gene-LOC100685511|LOC100685511,0,0,0,0,0,3,0,0
gene-LCE6A|LCE6A,0,0,0,0,0,0,0,0
gene-LOC111090734|LOC111090734,0,0,0,0,0,0,0,0
gene-SMCP|SMCP,0,0,0,0,0,0,0,0
gene-IVL|IVL,0,0,3,0,0,0,0,0
gene-LOC102152226|LOC102152226,0,0,0,0,0,0,0,0
gene-LOC100685649|LOC100685649,0,0,0,0,0,0,0,0
gene-LOC100685726|LOC100685726,0,0,0,0,0,0,0,0
gene-MIR8844|MIR8844,0,0,0,0,0,0,0,0
rna-NR_128791.1|MIR8844,0,0,0,0,0,0,0,0
gene-LOC111090405|LOC111090405,0,0,0,0,0,0,0,0
gene-LOC102151952|LOC102151952,0,0,0,0,0,0,0,0
gene-LELP1|LELP1,0,0,0,0,0,0,0,0
gene-PRR9|PRR9,0,0,1052,0,0,3,0,0
gene-LOC102152608|LOC102152608,0,0,2,0,0,0,0,0
gene-LOC119869799|LOC119869799,0,2,4,1,0,2,0,0
gene-TRNAV-CAC-6|TRNAV-CAC,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-10|TRNAN-GUU,0,0,0,0,0,0,0,0
gene-TRNAH-GUG-3|TRNAH-GUG,0,0,0,0,0,0,0,0
gene-TRNAE-UUC-5|TRNAE-UUC,0,0,0,0,0,0,0,0
gene-TRNAG-CCC-5|TRNAG-CCC,0,0,0,0,0,0,0,0
gene-TRNAG-CCC-6|TRNAG-CCC,0,0,0,0,0,0,0,0
gene-LOC119869771|LOC119869771,0,0,0,0,0,0,0,0
gene-LOC119869715|LOC119869715,0,0,0,0,0,0,0,0
gene-LOC111090740|LOC111090740,0,0,0,0,0,0,0,0
gene-LOC100688587|LOC100688587,0,0,0,0,2,3,1,0
gene-LOC111090449|LOC111090449,0,0,0,0,0,0,0,0
gene-LOC119869762|LOC119869762,0,0,0,0,0,0,0,0
gene-LOC102155426|LOC102155426,0,0,0,0,0,0,0,0
gene-LOC119869782|LOC119869782,0,0,0,0,0,0,0,0
gene-LOC111090741|LOC111090741,0,0,3,0,3,0,13,3
gene-INKA2|INKA2,0,11,15,19,6,13,54,5
gene-TMIGD3|TMIGD3,0,0,0,3,0,0,0,0
gene-LOC609812|LOC609812,0,0,0,0,0,0,0,0
gene-LOC609816|LOC609816,0,0,0,0,0,0,0,0
gene-LOC100683783|LOC100683783,0,0,0,0,0,0,0,0
gene-LOC111090747|LOC111090747,0,0,0,0,0,0,0,0
gene-LOC111090748|LOC111090748,0,0,0,0,0,0,0,0
gene-LOC119869874|LOC119869874,0,0,0,0,0,0,0,0
gene-SUN3|SUN3,0,0,0,0,0,0,0,0
gene-LOC119864150|LOC119864150,0,0,0,0,0,0,0,0
gene-ABCA13|ABCA13,0,0,19,6,28,28,546,5
gene-LOC111090856|LOC111090856,0,0,0,0,0,0,0,0
gene-LOC111090815|LOC111090815,0,0,0,0,0,0,0,0
gene-LOC111090792|LOC111090792,0,0,0,0,0,0,0,0
gene-LOC100687275|LOC100687275,0,0,0,0,0,0,0,0
gene-ZPBP|ZPBP,0,0,5,5,7,12,0,0
gene-LOC119864151|LOC119864151,0,0,0,0,0,0,0,0
gene-LOC119864093|LOC119864093,0,0,0,0,0,0,0,0
gene-LOC119869974|LOC119869974,0,0,2,0,0,0,0,0
gene-LOC111090793|LOC111090793,0,0,0,0,0,0,0,0
gene-LOC100687611|LOC100687611,0,0,2,0,0,0,0,0
gene-LOC111090859|LOC111090859,0,0,0,0,0,0,0,0
gene-LOC119864154|LOC119864154,0,0,0,0,0,0,0,0
gene-LOC111090861|LOC111090861,0,0,0,0,0,0,0,0
gene-LOC111090862|LOC111090862,0,0,0,0,0,0,0,0
gene-LOC111090796|LOC111090796,0,0,0,0,0,0,0,0
gene-LOC100688065|LOC100688065,0,0,2,0,0,0,0,0
gene-LOC111090833|LOC111090833,0,0,0,0,0,0,0,0
gene-LOC111090797|LOC111090797,0,0,0,0,0,0,0,0
gene-LOC119864334|LOC119864334,0,0,0,0,0,0,0,0
gene-VSTM2A|VSTM2A,0,0,0,0,0,0,0,0
gene-LOC106559941|LOC106559941,0,0,0,0,0,0,0,0
gene-LOC119864323|LOC119864323,0,0,0,0,0,0,0,0
gene-LOC119864324|LOC119864324,0,0,0,0,0,0,0,0
gene-LOC111090798|LOC111090798,0,0,0,0,0,0,0,0
gene-LOC111091023|LOC111091023,0,0,0,0,0,0,0,0
gene-HECW1|HECW1,0,0,10,26,27,0,24,2
gene-LOC119864328|LOC119864328,0,0,0,0,0,0,0,1
gene-LOC102151878|LOC102151878,0,0,0,0,0,0,0,0
gene-LOC111090865|LOC111090865,0,0,0,0,0,0,0,0
gene-LOC102151924|LOC102151924,0,0,0,0,0,0,0,0
gene-LOC119864095|LOC119864095,0,0,0,0,0,0,0,0
gene-LOC119864159|LOC119864159,0,0,0,3,0,0,0,0
gene-LOC119864158|LOC119864158,0,0,5,0,0,0,0,0
gene-LOC119864160|LOC119864160,0,0,0,0,0,0,0,0
gene-GLI3|GLI3,0,5,37,30,23,30,85,22
gene-LOC111090866|LOC111090866,0,0,0,0,0,0,0,0
gene-LOC119864096|LOC119864096,0,0,0,0,0,0,0,0
gene-LOC119869834|LOC119869834,0,0,0,0,0,0,0,0
gene-LOC119864097|LOC119864097,0,0,0,0,0,0,0,0
gene-LOC119864098|LOC119864098,0,0,0,0,0,0,0,0
gene-LOC119864099|LOC119864099,0,0,0,0,0,0,0,0
gene-LOC111090869|LOC111090869,0,0,4,3,3,14,9,0
gene-LOC111090870|LOC111090870,0,0,0,0,0,0,0,0
gene-LOC102152917|LOC102152917,0,0,0,0,0,0,0,0
gene-LOC106557505|LOC106557505,0,0,0,0,0,0,0,0
gene-LOC100682904|LOC100682904,0,0,0,0,0,0,0,2
gene-LOC119864346|LOC119864346,0,0,0,0,1,0,0,0
gene-LOC111090879|LOC111090879,0,0,0,0,0,0,0,0
gene-POU6F2|POU6F2,0,0,0,5,6,39,12,0
gene-LOC102156992|LOC102156992,0,0,0,0,0,0,1,0
gene-LOC106559959|LOC106559959,0,0,0,0,19,42,33,19
gene-LOC119864317|LOC119864317,0,0,0,0,0,0,0,0
gene-LOC119864320|LOC119864320,0,0,0,0,0,0,0,0
gene-LOC111090882|LOC111090882,0,0,0,0,0,0,0,0
gene-AMPH|AMPH,0,0,13,16,11,24,80,3
gene-LOC111090883|LOC111090883,0,0,0,0,0,0,0,0
gene-LOC102154161|LOC102154161,0,0,0,0,0,0,0,0
gene-LOC119869877|LOC119869877,0,0,0,0,0,0,0,0
gene-LOC609298|LOC609298,0,0,0,17,0,7,14,4
gene-LOC100856335|LOC100856335,0,0,0,0,12,3,26,0
gene-LOC100683694|LOC100683694,0,0,0,0,12,0,26,0
gene-LOC119864147|LOC119864147,0,0,0,0,0,0,0,0
gene-LOC100856380|LOC100856380,0,0,0,3,0,0,49,0
gene-LOC102152421|LOC102152421,0,0,0,0,3,0,5,3
gene-LOC106559945|LOC106559945,0,0,0,0,0,0,4,0
gene-LAMB4|LAMB4,0,0,0,0,0,0,0,0
gene-LOC119864342|LOC119864342,0,0,0,0,0,0,0,0
gene-LOC111090889|LOC111090889,0,0,0,0,0,0,0,0
gene-LOC119864101|LOC119864101,0,0,0,0,0,0,0,0
gene-LOC106559946|LOC106559946,0,0,0,0,0,0,5,0
gene-SLC26A3|SLC26A3,0,0,0,11,0,0,0,0
gene-LOC111090892|LOC111090892,0,0,2,0,0,0,0,0
gene-LOC111091025|LOC111091025,0,0,0,0,0,0,0,0
gene-LOC111090895|LOC111090895,0,0,0,0,0,0,0,0
gene-LOC102151336|LOC102151336,0,0,0,0,0,0,0,0
gene-LOC100684410|LOC100684410,0,0,0,0,0,0,0,0
gene-LOC106559957|LOC106559957,0,0,0,0,0,0,0,0
gene-LOC111090801|LOC111090801,0,0,0,0,0,0,0,0
gene-LOC111090897|LOC111090897,0,0,0,0,0,0,2,0
gene-LOC111090898|LOC111090898,0,0,0,0,0,0,0,0
gene-CDHR3|CDHR3,0,0,0,0,0,0,0,0
gene-LOC111090899|LOC111090899,0,0,0,0,0,0,0,0
gene-LOC102151464|LOC102151464,0,0,0,0,0,0,134,0
gene-LOC111090900|LOC111090900,0,0,0,3,0,3,13,0
gene-LOC119864344|LOC119864344,0,0,0,0,0,0,0,0
gene-LOC100856671|LOC100856671,0,0,0,0,0,0,0,0
gene-LOC119864321|LOC119864321,0,0,0,0,0,0,0,0
gene-LOC100684455|LOC100684455,0,0,0,0,0,0,0,0
gene-LHFPL3|LHFPL3,0,0,0,1,0,0,0,0
gene-LOC119864180|LOC119864180,0,0,0,0,0,0,0,0
gene-LOC102152655|LOC102152655,0,0,0,0,0,0,0,0
gene-LOC111090905|LOC111090905,0,0,0,0,0,0,0,0
gene-LOC111090904|LOC111090904,0,0,0,0,0,0,0,0
gene-LOC100685012|LOC100685012,0,0,0,0,0,0,0,0
gene-LOC111090906|LOC111090906,0,0,0,0,0,0,0,0
gene-LOC119869969|LOC119869969,0,0,0,3,3,6,8,21
gene-LOC102154601|LOC102154601,0,5,23,0,3,0,13,0
gene-LOC119864103|LOC119864103,0,0,0,0,17,6,0,0
gene-GNAT3|GNAT3,0,0,0,0,0,0,0,0
gene-LOC119864104|LOC119864104,0,0,0,0,0,0,0,0
gene-LOC100687862|LOC100687862,0,0,0,0,0,0,0,0
gene-LOC119864186|LOC119864186,0,0,0,0,0,0,0,0
gene-LOC100686229|LOC100686229,0,0,0,0,0,0,0,0
gene-LOC100687935|LOC100687935,0,0,0,0,0,0,0,0
gene-LOC119864105|LOC119864105,0,0,0,0,0,0,0,0
gene-LOC102156017|LOC102156017,0,0,0,0,0,0,0,0
gene-SEMA3E|SEMA3E,0,0,0,8,33,26,21,0
gene-LOC119864190|LOC119864190,0,0,3,3,0,0,0,0
gene-LOC111090914|LOC111090914,0,0,0,0,0,0,0,0
gene-LOC106559947|LOC106559947,0,0,0,0,0,0,0,0
gene-LOC119864191|LOC119864191,0,0,0,0,0,0,0,0
gene-LOC111090915|LOC111090915,0,0,0,0,0,0,0,0
gene-LOC111090917|LOC111090917,0,0,0,0,0,0,0,0
gene-LOC119864347|LOC119864347,0,0,0,0,0,0,0,0
gene-LOC100688320|LOC100688320,0,0,0,0,0,0,0,0
gene-LOC111090805|LOC111090805,0,0,0,0,0,0,0,0
gene-LOC119864107|LOC119864107,0,0,0,0,0,0,0,0
gene-LOC119864348|LOC119864348,0,0,0,0,0,0,0,0
gene-LOC111090831|LOC111090831,0,0,0,0,0,0,0,0
gene-LOC111090921|LOC111090921,0,0,0,0,0,0,0,0
gene-LOC119864108|LOC119864108,0,0,0,0,0,0,0,0
gene-LOC100686643|LOC100686643,0,0,0,0,0,0,1,0
gene-SEPTIN14|SEPTIN14,0,0,0,0,0,0,0,0
gene-LOC119864109|LOC119864109,0,0,0,0,0,0,0,0
gene-LOC111090922|LOC111090922,0,0,0,0,0,0,0,0
gene-SCGB1C1|SCGB1C1,0,0,0,47,0,0,0,0
gene-ODF3|ODF3,0,0,0,0,0,0,0,0
gene-LOC100856429|LOC100856429,0,0,0,32,0,9,0,0
gene-NLRP6|NLRP6,0,459,8,70,154,700,238,0
gene-IFITM5|IFITM5,0,5,21,12,0,40,0,6
gene-B4GALNT4|B4GALNT4,0,4,7,13,0,0,7,0
gene-PKP3|PKP3,0,0,4,19,3,0,28,0
gene-ANO9|ANO9,0,0,22,21,0,5,8,9
gene-LOC119864194|LOC119864194,0,0,3,0,0,0,4,0
gene-LOC111090923|LOC111090923,0,0,2,0,0,0,0,0
gene-LOC111090924|LOC111090924,0,0,3,0,0,0,0,0
gene-LOC119864115|LOC119864115,0,2,5,3,0,0,0,0
gene-MIR210|MIR210,0,0,0,0,0,0,0,0
rna-NR_049434.1|MIR210,0,0,0,0,0,0,0,0
gene-LOC102156561|LOC102156561,0,0,9,0,0,0,33,0
gene-LOC119864204|LOC119864204,0,0,0,0,0,0,0,0
gene-MIR129-2|MIR129-2,0,0,0,0,0,0,0,0
rna-NR_049260.1|MIR129-2,0,0,0,0,0,0,0,0
gene-LOC111090927|LOC111090927,0,0,0,0,0,0,0,0
gene-LOC111090806|LOC111090806,0,0,0,2,0,6,0,0
gene-LOC111090807|LOC111090807,0,0,0,0,0,0,0,0
gene-LOC111090928|LOC111090928,0,0,0,0,0,0,0,0
gene-LOC119864117|LOC119864117,0,0,0,0,0,0,0,0
gene-LOC111090929|LOC111090929,0,0,0,0,0,0,0,0
gene-LOC119864310|LOC119864310,0,0,0,0,0,0,0,0
gene-LOC100688663|LOC100688663,0,0,0,0,0,0,0,0
gene-LOC100688733|LOC100688733,0,0,0,0,0,0,0,0
gene-LOC111090808|LOC111090808,0,0,0,0,0,0,0,0
gene-LOC111090835|LOC111090835,0,0,0,0,0,0,0,0
gene-LOC102151766|LOC102151766,0,0,0,0,0,0,0,0
gene-LOC100688112|LOC100688112,0,0,0,0,0,0,0,0
gene-LOC111091020|LOC111091020,0,0,0,0,0,0,0,0
gene-LOC102156018|LOC102156018,0,1,0,0,0,0,0,0
gene-LOC111091010|LOC111091010,0,0,0,0,0,0,0,0
gene-LOC100682696|LOC100682696,0,0,0,0,0,0,0,0
gene-LOC111090836|LOC111090836,0,0,0,0,0,0,0,0
gene-LOC100682858|LOC100682858,0,0,0,0,0,0,0,0
gene-LOC111090810|LOC111090810,0,0,0,0,0,0,0,0
gene-LOC119864118|LOC119864118,0,0,0,0,0,0,5,0
gene-LOC119869971|LOC119869971,0,0,0,0,0,0,0,0
gene-LOC102151911|LOC102151911,0,0,0,0,0,0,0,0
gene-LOC111090932|LOC111090932,0,0,0,0,0,0,0,0
gene-LOC111090933|LOC111090933,0,0,0,0,0,0,19,0
gene-RAG1|RAG1,0,2,11,0,0,5,4,0
gene-LOC111090934|LOC111090934,0,0,0,0,0,14,0,0
gene-LOC106560012|LOC106560012,0,0,0,0,0,0,0,0
gene-LOC111090937|LOC111090937,0,0,0,0,0,0,0,0
gene-LOC102153006|LOC102153006,0,0,0,5,0,0,13,0
gene-LOC111090939|LOC111090939,0,0,0,0,3,0,0,0
gene-LOC111090940|LOC111090940,0,0,0,0,0,0,0,0
gene-LOC111090938|LOC111090938,0,0,7,0,6,0,0,3
gene-PAMR1|PAMR1,0,0,246,27,58,63,37,22
gene-LOC111090938-2|LOC111090938,0,0,0,0,0,0,4,0
gene-LOC111090942|LOC111090942,0,0,3,0,0,0,6,0
gene-LOC102153659|LOC102153659,0,0,0,10,0,0,39,0
gene-LOC100683493|LOC100683493,0,0,3,0,0,0,0,0
gene-LOC111090837|LOC111090837,0,0,0,0,0,0,0,0
gene-ELF5|ELF5,0,0,4,25,10,30,2,15
gene-LOC111090811|LOC111090811,0,0,0,0,0,0,0,0
gene-LOC111090949|LOC111090949,0,0,0,0,0,0,0,0
gene-LOC111090950|LOC111090950,0,0,3,0,0,0,0,0
gene-C18H11orf91|C18H11orf91,0,5,105,11,181,119,24,48
gene-LOC100683715|LOC100683715,0,0,0,0,0,0,0,0
gene-LOC111090951|LOC111090951,0,0,0,0,0,0,0,0
gene-LOC119869972|LOC119869972,0,0,1,0,0,0,0,0
gene-LOC119869837|LOC119869837,0,0,0,0,0,0,0,0
gene-LOC119869975|LOC119869975,0,0,0,0,0,0,0,0
gene-LOC111090812|LOC111090812,0,0,0,0,0,0,0,0
gene-LOC111090954|LOC111090954,0,0,0,0,0,0,0,0
gene-LOC111090814|LOC111090814,0,0,0,0,0,0,0,0
gene-LOC119864218|LOC119864218,0,0,0,0,0,0,0,0
gene-DCDC1|DCDC1,0,0,6,0,16,3,17,2
gene-LOC102154918|LOC102154918,0,0,0,0,0,0,0,0
gene-LOC100684361|LOC100684361,0,2,1,1,0,0,1,0
gene-LOC119864119|LOC119864119,0,0,4,0,0,0,0,0
gene-OR10V5|OR10V5,0,0,0,0,0,0,6,3
gene-OR10V10|OR10V10,0,0,0,0,0,0,0,0
gene-OR10V1|OR10V1,0,0,0,0,0,0,0,0
gene-LOC119864340|LOC119864340,0,0,0,0,0,0,0,0
gene-LOC119864294|LOC119864294,0,0,2,0,0,4,20,0
gene-TRNAF-GAA|TRNAF-GAA,0,0,0,1,1,0,4,0
gene-TRNAK-UUU-8|TRNAK-UUU,0,0,0,0,2,0,0,0
gene-TRNAF-GAA-2|TRNAF-GAA,0,0,0,0,0,0,0,0
gene-TRNAK-UUU-9|TRNAK-UUU,0,0,0,0,0,0,0,0
gene-TRNAL-UAA-2|TRNAL-UAA,0,0,0,0,0,0,2,0
gene-TRNAR-UCU-6|TRNAR-UCU,0,0,0,0,0,0,0,0
gene-TRNAV-UAC|TRNAV-UAC,0,0,1,0,0,0,0,0
gene-OR4D9D|OR4D9D,0,0,0,0,0,0,0,0
gene-OR4D9|OR4D9,0,0,0,0,0,0,0,0
gene-OR4D11|OR4D11,0,0,0,0,0,0,0,0
gene-OR4D9C|OR4D9C,0,0,0,0,0,0,0,0
gene-OR4D9B|OR4D9B,0,0,0,0,0,0,0,0
gene-OR4D6|OR4D6,0,0,0,0,0,0,0,0
gene-OR5A1|OR5A1,0,0,0,0,0,0,0,0
gene-OR5A2|OR5A2,0,0,0,0,0,0,0,0
gene-OR5AN2|OR5AN2,0,0,0,0,0,0,0,0
gene-OR5AN6|OR5AN6,0,0,0,0,0,0,0,0
gene-OR5A3|OR5A3,0,0,0,0,0,0,0,0
gene-LOC102153348|LOC102153348,0,0,2,0,0,0,0,0
gene-LOC100686230|LOC100686230,0,0,0,0,0,0,1,0
gene-OR5B21|OR5B21,0,0,0,0,0,0,0,0
gene-OR5B12|OR5B12,0,0,0,0,0,0,0,0
gene-OR5B24|OR5B24,0,0,0,0,0,0,0,0
gene-LOC100686644|LOC100686644,0,0,0,0,0,0,0,0
gene-OR5B3B|OR5B3B,0,0,0,0,0,0,0,0
gene-OR5B2B|OR5B2B,0,0,0,0,0,0,0,0
gene-OR5B2|OR5B2,0,0,0,0,0,0,0,0
gene-OR5B3|OR5B3,0,0,0,0,0,0,0,0
gene-OR5B31|OR5B31,0,0,0,0,0,0,0,0
gene-OR5B35|OR5B35,0,0,0,0,0,0,0,0
gene-OR5B33|OR5B33,0,0,0,0,0,0,0,0
gene-LOC119864329|LOC119864329,0,0,0,0,0,0,0,0
gene-OR5B32|OR5B32,0,0,0,0,0,0,0,0
gene-OR10W1|OR10W1,0,0,0,0,0,0,0,0
gene-OR9Q3|OR9Q3,0,0,3,0,10,4,0,0
gene-OR9Q4|OR9Q4,0,0,2,0,2,6,9,0
gene-OR9I2|OR9I2,0,0,0,0,0,0,0,0
gene-OR6Q1|OR6Q1,0,0,0,0,0,0,0,0
gene-OR5BA1|OR5BA1,0,0,2,0,0,0,0,0
gene-YPEL4|YPEL4,0,0,27,4,9,0,20,8
gene-MIR130A|MIR130A,0,0,0,0,0,0,0,0
rna-NR_049259.1|MIR130A,0,0,0,0,0,0,0,0
